"Order ID","Customer ID",Status,"Shipping description","Grand Total","Total Qty Ordered","Customer First name","Customer Last name","Customer Email","Created At","Billing Company","Billing Name","Billing City","Billing Street","Billing POST Code","Shipping Company","Shipping Name","Shipping City","Shipping Street","Shipping State","Shipping POST Code","Shipping Country","Qty Ordered",Price,"Product SKU"
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,24.0000,4.2000,SPI_663_16
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,3.8500,TVD_201_16
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,4.2000,TVD_103_16
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,6.5000,MIC510
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,10.5000,WAC23316
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,24.0000,4.2000,SPI22816
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,4.2000,SPI22516
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,24.0000,8.0000,WAC23416
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,3.8500,SPI21416
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,3.5700,CWS61916
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,3.8500,WAC_CLY_100_16
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,4.4000,TVD11816
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,5.0000,MIC513
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,9.0000,ACC601
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,5.6300,BUFX116HEX5
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,4.0000,CWS10216
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,4.2000,CLD_101_16
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,16.0000,4.0400,MIC35203
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,5.7000,ACC109
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,5.6300,BUFX112HEX5
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,24.0000,3.8500,CLD_203_16
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,24.0000,4.2000,TVD_107_16
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,48.0000,3.1500,MIC708
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,24.0000,3.5000,TVD11316
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,24.0000,4.2000,SPI22016
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,12.0000,4.4000,SPI22116
400009371,1078,pending,"Ground (LTL/FTL) - Quote Required",9881.6800,1580.0000,DG,"EL PASO TX",elpaso@detailgarage.com,2023-06-21,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",79938,,"DG EL PASO TX","El Paso","2260 N. Zaragoza Rd",Texas,79938,US,48.0000,1.9200,ACC_113C

